id,date,store_nbr,family,sales,onpromotion
2994390,2017-08-12,27,BEVERAGES,3112.0,9
2994391,2017-08-12,27,BOOKS,0.0,0
2994392,2017-08-12,27,BREAD/BAKERY,570.498,8
2994393,2017-08-12,27,CELEBRATION,18.0,0
2994394,2017-08-12,27,CLEANING,709.0,7
2994395,2017-08-12,27,DAIRY,972.0,25
2994396,2017-08-12,27,DELI,304.43,7
2994397,2017-08-12,27,EGGS,240.0,0
2994398,2017-08-12,27,FROZEN FOODS,275.0,1
2994399,2017-08-12,27,GROCERY I,3540.0,29
2994400,2017-08-12,27,GROCERY II,25.0,0
2994401,2017-08-12,27,HARDWARE,6.0,0
2994402,2017-08-12,27,HOME AND KITCHEN I,13.0,0
2994403,2017-08-12,27,HOME AND KITCHEN II,24.0,2
2994404,2017-08-12,27,HOME APPLIANCES,0.0,0
2994405,2017-08-12,27,HOME CARE,177.0,6
2994406,2017-08-12,27,LADIESWEAR,13.0,0
2994407,2017-08-12,27,LAWN AND GARDEN,64.0,0
2994408,2017-08-12,27,LINGERIE,16.0,0
2994409,2017-08-12,27,"LIQUOR,WINE,BEER",461.0,7
2994410,2017-08-12,27,MAGAZINES,4.0,0
2994411,2017-08-12,27,MEATS,311.732,0
2994412,2017-08-12,27,PERSONAL CARE,203.0,6
2994413,2017-08-12,27,PET SUPPLIES,10.0,0
2994414,2017-08-12,27,PLAYERS AND ELECTRONICS,15.0,0
2994415,2017-08-12,27,POULTRY,367.858,0
2994416,2017-08-12,27,PREPARED FOODS,87.987,0
2994417,2017-08-12,27,PRODUCE,2556.844,10
2994418,2017-08-12,27,SCHOOL AND OFFICE SUPPLIES,3.0,0
2994419,2017-08-12,27,SEAFOOD,13.9279995,0
2994420,2017-08-12,28,AUTOMOTIVE,1.0,0
2994421,2017-08-12,28,BABY CARE,0.0,0
2994422,2017-08-12,28,BEAUTY,2.0,0
2994423,2017-08-12,28,BEVERAGES,4194.0,37
2994424,2017-08-12,28,BOOKS,0.0,0
2994425,2017-08-12,28,BREAD/BAKERY,695.0,14
2994426,2017-08-12,28,CELEBRATION,24.0,0
2994427,2017-08-12,28,CLEANING,1799.0,30
2994428,2017-08-12,28,DAIRY,838.0,23
2994429,2017-08-12,28,DELI,397.906,7
2994430,2017-08-12,28,EGGS,266.0,1
2994431,2017-08-12,28,FROZEN FOODS,118.0,14
2994432,2017-08-12,28,GROCERY I,9841.523,57
2994433,2017-08-12,28,GROCERY II,21.0,0
2994434,2017-08-12,28,HARDWARE,0.0,0
2994435,2017-08-12,28,HOME AND KITCHEN I,29.0,0
2994436,2017-08-12,28,HOME AND KITCHEN II,12.0,1
2994437,2017-08-12,28,HOME APPLIANCES,0.0,0
2994438,2017-08-12,28,HOME CARE,296.0,9
2994439,2017-08-12,28,LADIESWEAR,0.0,0
2994440,2017-08-12,28,LAWN AND GARDEN,10.0,0
2994441,2017-08-12,28,LINGERIE,2.0,0
2994442,2017-08-12,28,"LIQUOR,WINE,BEER",103.0,4
2994443,2017-08-12,28,MAGAZINES,2.0,0
2994444,2017-08-12,28,MEATS,201.323,0
2994445,2017-08-12,28,PERSONAL CARE,309.0,8
2994446,2017-08-12,28,PET SUPPLIES,3.0,0
2994447,2017-08-12,28,PLAYERS AND ELECTRONICS,2.0,0
2994448,2017-08-12,28,POULTRY,280.5,0
2994449,2017-08-12,28,PREPARED FOODS,63.768,1
2994450,2017-08-12,28,PRODUCE,1816.567,5
2994451,2017-08-12,28,SCHOOL AND OFFICE SUPPLIES,2.0,0
2994452,2017-08-12,28,SEAFOOD,5.0,1
2994453,2017-08-12,29,AUTOMOTIVE,10.0,0
2994454,2017-08-12,29,BABY CARE,1.0,0
2994455,2017-08-12,29,BEAUTY,4.0,0
2994456,2017-08-12,29,BEVERAGES,2929.0,33
2994457,2017-08-12,29,BOOKS,0.0,0
2994458,2017-08-12,29,BREAD/BAKERY,665.0,15
2994459,2017-08-12,29,CELEBRATION,23.0,0
2994460,2017-08-12,29,CLEANING,963.0,27
2994461,2017-08-12,29,DAIRY,665.0,23
2994462,2017-08-12,29,DELI,203.941,8
2994463,2017-08-12,29,EGGS,224.0,1
2994464,2017-08-12,29,FROZEN FOODS,175.881,14
2994465,2017-08-12,29,GROCERY I,3924.672,66
2994466,2017-08-12,29,GROCERY II,19.0,0
2994467,2017-08-12,29,HARDWARE,2.0,0
2994468,2017-08-12,29,HOME AND KITCHEN I,41.0,1
2994469,2017-08-12,29,HOME AND KITCHEN II,27.0,1
2994470,2017-08-12,29,HOME APPLIANCES,0.0,0
2994471,2017-08-12,29,HOME CARE,236.0,7
2994472,2017-08-12,29,LADIESWEAR,0.0,0
2994473,2017-08-12,29,LAWN AND GARDEN,6.0,0
2994474,2017-08-12,29,LINGERIE,14.0,0
2994475,2017-08-12,29,"LIQUOR,WINE,BEER",198.0,5
2994476,2017-08-12,29,MAGAZINES,1.0,0
2994477,2017-08-12,29,MEATS,79.501,0
2994478,2017-08-12,29,PERSONAL CARE,230.0,8
2994479,2017-08-12,29,PET SUPPLIES,5.0,0
2994480,2017-08-12,29,PLAYERS AND ELECTRONICS,12.0,0
2994481,2017-08-12,29,POULTRY,184.457,1
2994482,2017-08-12,29,PREPARED FOODS,81.516,1
2994483,2017-08-12,29,PRODUCE,1131.445,7
2994484,2017-08-12,29,SCHOOL AND OFFICE SUPPLIES,6.0,0
2994485,2017-08-12,29,SEAFOOD,5.0,1
2994486,2017-08-12,3,AUTOMOTIVE,9.0,0
2994487,2017-08-12,3,BABY CARE,0.0,0
2994488,2017-08-12,3,BEAUTY,12.0,2
2994489,2017-08-12,3,BEVERAGES,7685.0,12
2994490,2017-08-12,3,BOOKS,0.0,0
2994491,2017-08-12,3,BREAD/BAKERY,1156.9,11
2994492,2017-08-12,3,CELEBRATION,40.0,0
2994493,2017-08-12,3,CLEANING,1543.0,15
2994494,2017-08-12,3,DAIRY,1989.0,23
2994495,2017-08-12,3,DELI,355.9,8
2994496,2017-08-12,3,EGGS,497.0,0
2994497,2017-08-12,3,FROZEN FOODS,354.405,1
2994498,2017-08-12,3,GROCERY I,7167.0,34
2994499,2017-08-12,3,GROCERY II,58.0,0
2994500,2017-08-12,3,HARDWARE,0.0,0
2994501,2017-08-12,3,HOME AND KITCHEN I,58.0,1
2994502,2017-08-12,3,HOME AND KITCHEN II,44.0,2
2994503,2017-08-12,3,HOME APPLIANCES,0.0,0
2994504,2017-08-12,3,HOME CARE,509.0,9
2994505,2017-08-12,3,LADIESWEAR,53.0,0
2994506,2017-08-12,3,LAWN AND GARDEN,69.0,0
2994507,2017-08-12,3,LINGERIE,27.0,4
2994508,2017-08-12,3,"LIQUOR,WINE,BEER",299.0,7
2994509,2017-08-12,3,MAGAZINES,29.0,0
2994510,2017-08-12,3,MEATS,705.526,0
2994511,2017-08-12,3,PERSONAL CARE,584.0,12
2994512,2017-08-12,3,PET SUPPLIES,22.0,0
2994513,2017-08-12,3,PLAYERS AND ELECTRONICS,26.0,0
2994514,2017-08-12,3,POULTRY,1057.825,0
2994515,2017-08-12,3,PREPARED FOODS,231.714,0
2994516,2017-08-12,3,PRODUCE,7249.289,7
2994517,2017-08-12,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994518,2017-08-12,3,SEAFOOD,71.917,0
2994519,2017-08-12,30,AUTOMOTIVE,2.0,0
2994520,2017-08-12,30,BABY CARE,0.0,0
2994521,2017-08-12,30,BEAUTY,1.0,0
2994522,2017-08-12,30,BEVERAGES,1454.0,26
2994523,2017-08-12,30,BOOKS,0.0,0
2994524,2017-08-12,30,BREAD/BAKERY,198.0,7
2994525,2017-08-12,30,CELEBRATION,1.0,0
2994526,2017-08-12,30,CLEANING,391.0,16
2994527,2017-08-12,30,DAIRY,275.0,13
2994528,2017-08-12,30,DELI,141.0,6
2994529,2017-08-12,30,EGGS,128.0,1
2994530,2017-08-12,30,FROZEN FOODS,79.0,8
2994531,2017-08-12,30,GROCERY I,1904.0,39
2994532,2017-08-12,30,GROCERY II,4.0,0
2994533,2017-08-12,30,HARDWARE,2.0,0
2994534,2017-08-12,30,HOME AND KITCHEN I,14.0,0
2994535,2017-08-12,30,HOME AND KITCHEN II,7.0,0
2994536,2017-08-12,30,HOME APPLIANCES,0.0,0
2994537,2017-08-12,30,HOME CARE,266.0,4
2994538,2017-08-12,30,LADIESWEAR,1.0,0
2994539,2017-08-12,30,LAWN AND GARDEN,0.0,0
2994540,2017-08-12,30,LINGERIE,1.0,0
2994541,2017-08-12,30,"LIQUOR,WINE,BEER",73.0,1
2994542,2017-08-12,30,MAGAZINES,3.0,0
2994543,2017-08-12,30,MEATS,68.068,0
2994544,2017-08-12,30,PERSONAL CARE,57.0,4
2994545,2017-08-12,30,PET SUPPLIES,3.0,0
2994546,2017-08-12,30,PLAYERS AND ELECTRONICS,2.0,0
2994547,2017-08-12,30,POULTRY,90.248,1
2994548,2017-08-12,30,PREPARED FOODS,13.0,0
2994549,2017-08-12,30,PRODUCE,432.549,2
2994550,2017-08-12,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994551,2017-08-12,30,SEAFOOD,8.0,2
2994552,2017-08-12,31,AUTOMOTIVE,11.0,0
2994553,2017-08-12,31,BABY CARE,0.0,0
2994554,2017-08-12,31,BEAUTY,3.0,1
2994555,2017-08-12,31,BEVERAGES,2757.0,28
2994556,2017-08-12,31,BOOKS,0.0,0
2994557,2017-08-12,31,BREAD/BAKERY,483.0,11
2994558,2017-08-12,31,CELEBRATION,9.0,0
2994559,2017-08-12,31,CLEANING,1250.0,21
2994560,2017-08-12,31,DAIRY,719.0,21
2994561,2017-08-12,31,DELI,250.414,5
2994562,2017-08-12,31,EGGS,246.0,1
2994563,2017-08-12,31,FROZEN FOODS,227.09,15
2994564,2017-08-12,31,GROCERY I,4703.273,69
2994565,2017-08-12,31,GROCERY II,20.0,0
2994566,2017-08-12,31,HARDWARE,0.0,0
2994567,2017-08-12,31,HOME AND KITCHEN I,23.0,0
2994568,2017-08-12,31,HOME AND KITCHEN II,15.0,1
2994569,2017-08-12,31,HOME APPLIANCES,0.0,0
2994570,2017-08-12,31,HOME CARE,235.0,6
2994571,2017-08-12,31,LADIESWEAR,1.0,1
2994572,2017-08-12,31,LAWN AND GARDEN,10.0,0
2994573,2017-08-12,31,LINGERIE,7.0,0
2994574,2017-08-12,31,"LIQUOR,WINE,BEER",15.0,2
2994575,2017-08-12,31,MAGAZINES,2.0,0
2994576,2017-08-12,31,MEATS,342.718,0
2994577,2017-08-12,31,PERSONAL CARE,205.0,7
2994578,2017-08-12,31,PET SUPPLIES,7.0,0
2994579,2017-08-12,31,PLAYERS AND ELECTRONICS,9.0,0
2994580,2017-08-12,31,POULTRY,144.674,0
2994581,2017-08-12,31,PREPARED FOODS,89.972,1
2994582,2017-08-12,31,PRODUCE,1226.474,7
2994583,2017-08-12,31,SCHOOL AND OFFICE SUPPLIES,3.0,0
2994584,2017-08-12,31,SEAFOOD,12.0,3
2994585,2017-08-12,32,AUTOMOTIVE,4.0,0
2994586,2017-08-12,32,BABY CARE,0.0,0
2994587,2017-08-12,32,BEAUTY,2.0,1
2994588,2017-08-12,32,BEVERAGES,969.0,21
2994589,2017-08-12,32,BOOKS,0.0,0
2994590,2017-08-12,32,BREAD/BAKERY,115.0,6
2994591,2017-08-12,32,CELEBRATION,4.0,0
2994592,2017-08-12,32,CLEANING,865.0,21
2994593,2017-08-12,32,DAIRY,193.0,5
2994594,2017-08-12,32,DELI,79.0,1
2994595,2017-08-12,32,EGGS,153.0,1
2994596,2017-08-12,32,FROZEN FOODS,29.0,2
2994597,2017-08-12,32,GROCERY I,1582.0,46
2994598,2017-08-12,32,GROCERY II,2.0,0
2994599,2017-08-12,32,HARDWARE,1.0,0
2994600,2017-08-12,32,HOME AND KITCHEN I,3.0,0
2994601,2017-08-12,32,HOME AND KITCHEN II,15.0,0
2994602,2017-08-12,32,HOME APPLIANCES,0.0,0
2994603,2017-08-12,32,HOME CARE,94.0,4
2994604,2017-08-12,32,LADIESWEAR,0.0,0
2994605,2017-08-12,32,LAWN AND GARDEN,0.0,0
2994606,2017-08-12,32,LINGERIE,1.0,0
2994607,2017-08-12,32,"LIQUOR,WINE,BEER",95.0,2
2994608,2017-08-12,32,MAGAZINES,2.0,0
2994609,2017-08-12,32,MEATS,68.97,0
2994610,2017-08-12,32,PERSONAL CARE,92.0,7
2994611,2017-08-12,32,PET SUPPLIES,1.0,0
2994612,2017-08-12,32,PLAYERS AND ELECTRONICS,1.0,0
2994613,2017-08-12,32,POULTRY,81.034004,0
2994614,2017-08-12,32,PREPARED FOODS,20.0,0
2994615,2017-08-12,32,PRODUCE,264.265,2
2994616,2017-08-12,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994617,2017-08-12,32,SEAFOOD,2.0,2
2994618,2017-08-12,33,AUTOMOTIVE,11.0,0
2994619,2017-08-12,33,BABY CARE,0.0,0
2994620,2017-08-12,33,BEAUTY,4.0,0
2994621,2017-08-12,33,BEVERAGES,5257.0,22
2994622,2017-08-12,33,BOOKS,0.0,0
2994623,2017-08-12,33,BREAD/BAKERY,183.0,7
2994624,2017-08-12,33,CELEBRATION,13.0,0
2994625,2017-08-12,33,CLEANING,833.0,18
2994626,2017-08-12,33,DAIRY,447.0,14
2994627,2017-08-12,33,DELI,159.0,7
2994628,2017-08-12,33,EGGS,130.0,1
2994629,2017-08-12,33,FROZEN FOODS,150.0,10
2994630,2017-08-12,33,GROCERY I,2886.0,49
2994631,2017-08-12,33,GROCERY II,9.0,0
2994632,2017-08-12,33,HARDWARE,0.0,0
2994633,2017-08-12,33,HOME AND KITCHEN I,104.0,1
2994634,2017-08-12,33,HOME AND KITCHEN II,22.0,1
2994635,2017-08-12,33,HOME APPLIANCES,0.0,0
2994636,2017-08-12,33,HOME CARE,418.0,6
2994637,2017-08-12,33,LADIESWEAR,0.0,0
2994638,2017-08-12,33,LAWN AND GARDEN,0.0,0
2994639,2017-08-12,33,LINGERIE,10.0,0
2994640,2017-08-12,33,"LIQUOR,WINE,BEER",113.0,1
2994641,2017-08-12,33,MAGAZINES,2.0,0
2994642,2017-08-12,33,MEATS,316.49802,0
2994643,2017-08-12,33,PERSONAL CARE,200.0,9
2994644,2017-08-12,33,PET SUPPLIES,2.0,0
2994645,2017-08-12,33,PLAYERS AND ELECTRONICS,4.0,0
2994646,2017-08-12,33,POULTRY,327.303,0
2994647,2017-08-12,33,PREPARED FOODS,30.0,1
2994648,2017-08-12,33,PRODUCE,1107.386,5
2994649,2017-08-12,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994650,2017-08-12,33,SEAFOOD,3.0,1
2994651,2017-08-12,34,AUTOMOTIVE,3.0,0
2994652,2017-08-12,34,BABY CARE,1.0,0
2994653,2017-08-12,34,BEAUTY,3.0,1
2994654,2017-08-12,34,BEVERAGES,2343.0,25
2994655,2017-08-12,34,BOOKS,0.0,0
2994656,2017-08-12,34,BREAD/BAKERY,671.0,14
2994657,2017-08-12,34,CELEBRATION,12.0,1
2994658,2017-08-12,34,CLEANING,951.0,25
2994659,2017-08-12,34,DAIRY,467.0,15
2994660,2017-08-12,34,DELI,171.674,5
2994661,2017-08-12,34,EGGS,86.0,1
2994662,2017-08-12,34,FROZEN FOODS,55.0,14
2994663,2017-08-12,34,GROCERY I,3820.102,56
2994664,2017-08-12,34,GROCERY II,18.0,0
2994665,2017-08-12,34,HARDWARE,0.0,0
2994666,2017-08-12,34,HOME AND KITCHEN I,27.0,1
2994667,2017-08-12,34,HOME AND KITCHEN II,38.0,2
2994668,2017-08-12,34,HOME APPLIANCES,0.0,0
2994669,2017-08-12,34,HOME CARE,149.0,6
2994670,2017-08-12,34,LADIESWEAR,3.0,0
2994671,2017-08-12,34,LAWN AND GARDEN,5.0,0
2994672,2017-08-12,34,LINGERIE,1.0,0
2994673,2017-08-12,34,"LIQUOR,WINE,BEER",41.0,4
2994674,2017-08-12,34,MAGAZINES,2.0,0
2994675,2017-08-12,34,MEATS,98.216,0
2994676,2017-08-12,34,PERSONAL CARE,329.0,6
2994677,2017-08-12,34,PET SUPPLIES,1.0,0
2994678,2017-08-12,34,PLAYERS AND ELECTRONICS,5.0,0
2994679,2017-08-12,34,POULTRY,132.301,0
2994680,2017-08-12,34,PREPARED FOODS,40.741,1
2994681,2017-08-12,34,PRODUCE,604.801,3
2994682,2017-08-12,34,SCHOOL AND OFFICE SUPPLIES,4.0,0
2994683,2017-08-12,34,SEAFOOD,0.0,0
2994684,2017-08-12,35,AUTOMOTIVE,3.0,0
2994685,2017-08-12,35,BABY CARE,0.0,0
2994686,2017-08-12,35,BEAUTY,2.0,1
2994687,2017-08-12,35,BEVERAGES,2028.0,24
2994688,2017-08-12,35,BOOKS,0.0,0
2994689,2017-08-12,35,BREAD/BAKERY,103.0,6
2994690,2017-08-12,35,CELEBRATION,2.0,0
2994691,2017-08-12,35,CLEANING,475.0,14
2994692,2017-08-12,35,DAIRY,237.0,7
2994693,2017-08-12,35,DELI,107.0,4
2994694,2017-08-12,35,EGGS,288.0,2
2994695,2017-08-12,35,FROZEN FOODS,120.0,11
2994696,2017-08-12,35,GROCERY I,2444.0,43
2994697,2017-08-12,35,GROCERY II,5.0,0
2994698,2017-08-12,35,HARDWARE,1.0,0
2994699,2017-08-12,35,HOME AND KITCHEN I,8.0,0
2994700,2017-08-12,35,HOME AND KITCHEN II,6.0,1
2994701,2017-08-12,35,HOME APPLIANCES,0.0,0
2994702,2017-08-12,35,HOME CARE,90.0,4
2994703,2017-08-12,35,LADIESWEAR,0.0,0
2994704,2017-08-12,35,LAWN AND GARDEN,0.0,0
2994705,2017-08-12,35,LINGERIE,0.0,0
2994706,2017-08-12,35,"LIQUOR,WINE,BEER",190.0,5
2994707,2017-08-12,35,MAGAZINES,1.0,0
2994708,2017-08-12,35,MEATS,90.824,0
2994709,2017-08-12,35,PERSONAL CARE,64.0,4
2994710,2017-08-12,35,PET SUPPLIES,1.0,0
2994711,2017-08-12,35,PLAYERS AND ELECTRONICS,3.0,0
2994712,2017-08-12,35,POULTRY,73.411,1
2994713,2017-08-12,35,PREPARED FOODS,37.0,1
2994714,2017-08-12,35,PRODUCE,470.603,3
2994715,2017-08-12,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994716,2017-08-12,35,SEAFOOD,0.0,0
2994717,2017-08-12,36,AUTOMOTIVE,2.0,0
2994718,2017-08-12,36,BABY CARE,0.0,0
2994719,2017-08-12,36,BEAUTY,4.0,2
2994720,2017-08-12,36,BEVERAGES,3749.0,26
2994721,2017-08-12,36,BOOKS,0.0,0
2994722,2017-08-12,36,BREAD/BAKERY,462.0,11
2994723,2017-08-12,36,CELEBRATION,12.0,0
2994724,2017-08-12,36,CLEANING,772.0,23
2994725,2017-08-12,36,DAIRY,536.0,20
2994726,2017-08-12,36,DELI,191.983,8
2994727,2017-08-12,36,EGGS,175.0,1
2994728,2017-08-12,36,FROZEN FOODS,250.0,10
2994729,2017-08-12,36,GROCERY I,3351.563,60
2994730,2017-08-12,36,GROCERY II,7.0,0
2994731,2017-08-12,36,HARDWARE,1.0,0
2994732,2017-08-12,36,HOME AND KITCHEN I,35.0,1
2994733,2017-08-12,36,HOME AND KITCHEN II,5.0,0
2994734,2017-08-12,36,HOME APPLIANCES,0.0,0
2994735,2017-08-12,36,HOME CARE,203.0,8
2994736,2017-08-12,36,LADIESWEAR,0.0,0
2994737,2017-08-12,36,LAWN AND GARDEN,25.0,0
2994738,2017-08-12,36,LINGERIE,4.0,0
2994739,2017-08-12,36,"LIQUOR,WINE,BEER",209.0,4
2994740,2017-08-12,36,MAGAZINES,2.0,0
2994741,2017-08-12,36,MEATS,203.226,0
2994742,2017-08-12,36,PERSONAL CARE,193.0,10
2994743,2017-08-12,36,PET SUPPLIES,3.0,0
2994744,2017-08-12,36,PLAYERS AND ELECTRONICS,2.0,0
2994745,2017-08-12,36,POULTRY,109.887,0
2994746,2017-08-12,36,PREPARED FOODS,39.0,1
2994747,2017-08-12,36,PRODUCE,1346.42,5
2994748,2017-08-12,36,SCHOOL AND OFFICE SUPPLIES,1.0,0
2994749,2017-08-12,36,SEAFOOD,6.0,2
2994750,2017-08-12,37,AUTOMOTIVE,3.0,0
2994751,2017-08-12,37,BABY CARE,0.0,0
2994752,2017-08-12,37,BEAUTY,13.0,2
2994753,2017-08-12,37,BEVERAGES,2154.0,7
2994754,2017-08-12,37,BOOKS,0.0,0
2994755,2017-08-12,37,BREAD/BAKERY,333.848,10
2994756,2017-08-12,37,CELEBRATION,9.0,0
2994757,2017-08-12,37,CLEANING,605.0,10
2994758,2017-08-12,37,DAIRY,656.0,21
2994759,2017-08-12,37,DELI,94.9,3
2994760,2017-08-12,37,EGGS,91.0,0
2994761,2017-08-12,37,FROZEN FOODS,105.0,1
2994762,2017-08-12,37,GROCERY I,2496.0,33
2994763,2017-08-12,37,GROCERY II,40.0,0
2994764,2017-08-12,37,HARDWARE,2.0,0
2994765,2017-08-12,37,HOME AND KITCHEN I,32.0,0
2994766,2017-08-12,37,HOME AND KITCHEN II,28.0,1
2994767,2017-08-12,37,HOME APPLIANCES,0.0,0
2994768,2017-08-12,37,HOME CARE,181.0,9
2994769,2017-08-12,37,LADIESWEAR,23.0,0
2994770,2017-08-12,37,LAWN AND GARDEN,17.0,0
2994771,2017-08-12,37,LINGERIE,0.0,0
2994772,2017-08-12,37,"LIQUOR,WINE,BEER",130.0,6
2994773,2017-08-12,37,MAGAZINES,15.0,0
2994774,2017-08-12,37,MEATS,170.98799,0
2994775,2017-08-12,37,PERSONAL CARE,207.0,8
2994776,2017-08-12,37,PET SUPPLIES,8.0,0
2994777,2017-08-12,37,PLAYERS AND ELECTRONICS,8.0,0
2994778,2017-08-12,37,POULTRY,216.012,1
2994779,2017-08-12,37,PREPARED FOODS,42.469,0
2994780,2017-08-12,37,PRODUCE,1848.608,7
2994781,2017-08-12,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994782,2017-08-12,37,SEAFOOD,6.844,0
2994783,2017-08-12,38,AUTOMOTIVE,7.0,0
2994784,2017-08-12,38,BABY CARE,0.0,0
2994785,2017-08-12,38,BEAUTY,10.0,2
2994786,2017-08-12,38,BEVERAGES,2308.0,9
2994787,2017-08-12,38,BOOKS,0.0,0
2994788,2017-08-12,38,BREAD/BAKERY,455.22,9
2994789,2017-08-12,38,CELEBRATION,22.0,0
2994790,2017-08-12,38,CLEANING,916.0,14
2994791,2017-08-12,38,DAIRY,771.0,21
2994792,2017-08-12,38,DELI,137.162,6
2994793,2017-08-12,38,EGGS,71.0,0
2994794,2017-08-12,38,FROZEN FOODS,125.0,1
2994795,2017-08-12,38,GROCERY I,3393.0,33
2994796,2017-08-12,38,GROCERY II,41.0,0
2994797,2017-08-12,38,HARDWARE,1.0,0
2994798,2017-08-12,38,HOME AND KITCHEN I,42.0,0
2994799,2017-08-12,38,HOME AND KITCHEN II,24.0,1
2994800,2017-08-12,38,HOME APPLIANCES,0.0,0
2994801,2017-08-12,38,HOME CARE,331.0,7
2994802,2017-08-12,38,LADIESWEAR,32.0,0
2994803,2017-08-12,38,LAWN AND GARDEN,24.0,0
2994804,2017-08-12,38,LINGERIE,12.0,0
2994805,2017-08-12,38,"LIQUOR,WINE,BEER",415.0,5
2994806,2017-08-12,38,MAGAZINES,19.0,0
2994807,2017-08-12,38,MEATS,158.14,0
2994808,2017-08-12,38,PERSONAL CARE,363.0,11
2994809,2017-08-12,38,PET SUPPLIES,10.0,0
2994810,2017-08-12,38,PLAYERS AND ELECTRONICS,16.0,0
2994811,2017-08-12,38,POULTRY,156.388,0
2994812,2017-08-12,38,PREPARED FOODS,91.972,0
2994813,2017-08-12,38,PRODUCE,1727.951,7
2994814,2017-08-12,38,SCHOOL AND OFFICE SUPPLIES,48.0,0
2994815,2017-08-12,38,SEAFOOD,24.203,0
2994816,2017-08-12,39,AUTOMOTIVE,9.0,0
2994817,2017-08-12,39,BABY CARE,0.0,0
2994818,2017-08-12,39,BEAUTY,2.0,0
2994819,2017-08-12,39,BEVERAGES,2869.0,33
2994820,2017-08-12,39,BOOKS,0.0,0
2994821,2017-08-12,39,BREAD/BAKERY,577.0,7
2994822,2017-08-12,39,CELEBRATION,9.0,0
2994823,2017-08-12,39,CLEANING,1169.0,21
2994824,2017-08-12,39,DAIRY,517.0,24
2994825,2017-08-12,39,DELI,166.618,5
2994826,2017-08-12,39,EGGS,149.0,1
2994827,2017-08-12,39,FROZEN FOODS,108.0,17
2994828,2017-08-12,39,GROCERY I,4344.18,59
2994829,2017-08-12,39,GROCERY II,34.0,0
2994830,2017-08-12,39,HARDWARE,2.0,0
2994831,2017-08-12,39,HOME AND KITCHEN I,14.0,1
2994832,2017-08-12,39,HOME AND KITCHEN II,13.0,2
2994833,2017-08-12,39,HOME APPLIANCES,0.0,0
2994834,2017-08-12,39,HOME CARE,269.0,7
2994835,2017-08-12,39,LADIESWEAR,10.0,0
2994836,2017-08-12,39,LAWN AND GARDEN,11.0,0
2994837,2017-08-12,39,LINGERIE,5.0,3
2994838,2017-08-12,39,"LIQUOR,WINE,BEER",94.0,6
2994839,2017-08-12,39,MAGAZINES,7.0,0
2994840,2017-08-12,39,MEATS,137.162,0
2994841,2017-08-12,39,PERSONAL CARE,198.0,9
2994842,2017-08-12,39,PET SUPPLIES,8.0,0
2994843,2017-08-12,39,PLAYERS AND ELECTRONICS,6.0,0
2994844,2017-08-12,39,POULTRY,237.62,0
2994845,2017-08-12,39,PREPARED FOODS,57.121002,0
2994846,2017-08-12,39,PRODUCE,1242.285,7
2994847,2017-08-12,39,SCHOOL AND OFFICE SUPPLIES,4.0,2
2994848,2017-08-12,39,SEAFOOD,16.0,2
2994849,2017-08-12,4,AUTOMOTIVE,4.0,0
2994850,2017-08-12,4,BABY CARE,0.0,0
2994851,2017-08-12,4,BEAUTY,5.0,1
2994852,2017-08-12,4,BEVERAGES,2239.0,9
2994853,2017-08-12,4,BOOKS,0.0,0
2994854,2017-08-12,4,BREAD/BAKERY,318.694,10
2994855,2017-08-12,4,CELEBRATION,13.0,0
2994856,2017-08-12,4,CLEANING,600.0,14
2994857,2017-08-12,4,DAIRY,670.0,22
2994858,2017-08-12,4,DELI,200.597,5
2994859,2017-08-12,4,EGGS,134.0,0
2994860,2017-08-12,4,FROZEN FOODS,114.0,1
2994861,2017-08-12,4,GROCERY I,2876.0,30
2994862,2017-08-12,4,GROCERY II,30.0,0
2994863,2017-08-12,4,HARDWARE,2.0,0
2994864,2017-08-12,4,HOME AND KITCHEN I,15.0,1
2994865,2017-08-12,4,HOME AND KITCHEN II,14.0,1
2994866,2017-08-12,4,HOME APPLIANCES,0.0,0
2994867,2017-08-12,4,HOME CARE,163.0,6
2994868,2017-08-12,4,LADIESWEAR,17.0,0
2994869,2017-08-12,4,LAWN AND GARDEN,16.0,0
2994870,2017-08-12,4,LINGERIE,3.0,0
2994871,2017-08-12,4,"LIQUOR,WINE,BEER",160.0,6
2994872,2017-08-12,4,MAGAZINES,9.0,0
2994873,2017-08-12,4,MEATS,359.656,0
2994874,2017-08-12,4,PERSONAL CARE,208.0,10
2994875,2017-08-12,4,PET SUPPLIES,7.0,0
2994876,2017-08-12,4,PLAYERS AND ELECTRONICS,8.0,0
2994877,2017-08-12,4,POULTRY,347.38,0
2994878,2017-08-12,4,PREPARED FOODS,71.31,0
2994879,2017-08-12,4,PRODUCE,1993.89,8
2994880,2017-08-12,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2994881,2017-08-12,4,SEAFOOD,23.773,0
2994882,2017-08-12,40,AUTOMOTIVE,1.0,0
2994883,2017-08-12,40,BABY CARE,0.0,0
2994884,2017-08-12,40,BEAUTY,6.0,1
